grid_id,region_code,region_name,population,grid_area_m2,analysis_area_m2,centroid_x,centroid_y,longitude,latitude
라마49a29b,48890460,용주면,,250000.0,250000.0,1049250.0,1729750.0,128.04345910158966,35.56253692757464
라마49a30a,48890310,봉산면,,250000.0,250000.0,1049250.0,1730250.0,128.04348954102457,35.56704502322465
라마49a30b,48890310,봉산면,,250000.0,250000.0,1049250.0,1730750.0,128.04351998721958,35.57155311547392
라마49a31a,48890310,봉산면,,250000.0,250000.0,1049250.0,1731250.0,128.04355044017618,35.5760612043223
라마49a31b,48890310,봉산면,,250000.0,250000.0,1049250.0,1731750.0,128.04358089989586,35.58056928976958
라마49a32a,48890310,봉산면,,250000.0,250000.0,1049250.0,1732250.0,128.04361136638013,35.58507737181559
라마49a32b,48890310,봉산면,,250000.0,250000.0,1049250.0,1732750.0,128.0436418396305,35.589585450460135
라마49a33a,48890310,봉산면,,250000.0,250000.0,1049250.0,1733250.0,128.04367231964852,35.59409352570305
라마49a33b,48890310,봉산면,,250000.0,250000.0,1049250.0,1733750.0,128.04370280643562,35.598601597544125
라마49a34a,48890310,봉산면,,250000.0,250000.0,1049250.0,1734250.0,128.04373329999342,35.60310966598319
라마49a34b,48890310,봉산면,8.0,250000.0,250000.0,1049250.0,1734750.0,128.04376380032332,35.607617731020056
라마49a35a,48890310,봉산면,5.0,250000.0,250000.0,1049250.0,1735250.0,128.0437943074269,35.61212579265455
라마49a35b,48890310,봉산면,5.0,250000.0,250000.0,1049250.0,1735750.0,128.0438248213057,35.61663385088649
라마49a36a,48890310,봉산면,,250000.0,250000.0,1049250.0,1736250.0,128.04385534196112,35.62114190571567
라마49a36b,48890310,봉산면,118.0,250000.0,250000.0,1049250.0,1736750.0,128.04388586939479,35.62564995714193
라마49a37a,48890310,봉산면,38.0,250000.0,250000.0,1049250.0,1737250.0,128.04391640360816,35.630158005165065
라마49a37b,48890310,봉산면,,250000.0,250000.0,1049250.0,1737750.0,128.0439469446028,35.63466604978492
라마49a38a,48890310,봉산면,,250000.0,250000.0,1049250.0,1738250.0,128.04397749238015,35.63917409100128
라마49a38b,48890310,봉산면,,250000.0,250000.0,1049250.0,1738750.0,128.04400804694177,35.64368212881398
라마49a39a,48890310,봉산면,,250000.0,250000.0,1049250.0,1739250.0,128.04403860828918,35.64819016322283
라마49a39b,48890310,봉산면,,250000.0,250000.0,1049250.0,1739750.0,128.04406917642387,35.65269819422765
라마49a40a,48890310,봉산면,,250000.0,250000.0,1049250.0,1740250.0,128.0440997513474,35.65720622182827
라마49a50b,48890330,가야면,,250000.0,90398.14256409618,1049250.0,1750750.0,128.04474339565104,35.7518740147447
라마49a54a,48890330,가야면,,250000.0,250000.0,1049250.0,1754250.0,128.04495861164318,35.78342961179455
라마49a54b,48890330,가야면,5.0,250000.0,250000.0,1049250.0,1754750.0,128.0449893841049,35.78793754059375
라마49a55a,48890330,가야면,5.0,250000.0,214855.5999759411,1049250.0,1755250.0,128.04502016340118,35.79244546598328
라마49b13b,48890440,가회면,,250000.0,210227.36231192396,1049750.0,1713750.0,128.04799587476143,35.41825120848535
라마49b14a,48890440,가회면,,250000.0,250000.0,1049750.0,1714250.0,128.04802640545913,35.42275940874285
라마49b14b,48890440,가회면,,250000.0,250000.0,1049750.0,1714750.0,128.04805694293705,35.42726760560512
라마49b15a,48890440,가회면,,250000.0,250000.0,1049750.0,1715250.0,128.0480874871967,35.43177579907198
라마49b15b,48890440,가회면,,250000.0,250000.0,1049750.0,1715750.0,128.04811803823958,35.43628398914324
라마49b16a,48890440,가회면,13.0,250000.0,250000.0,1049750.0,1716250.0,128.04814859606722,35.44079217581871
라마49b16b,48890440,가회면,5.0,250000.0,250000.0,1049750.0,1716750.0,128.0481791606811,35.445300359098205
라마49b17a,48890440,가회면,,250000.0,250000.0,1049750.0,1717250.0,128.0482097320827,35.44980853898155
라마49b17b,48890440,가회면,18.0,250000.0,250000.0,1049750.0,1717750.0,128.0482403102736,35.45431671546853
라마49b18a,48890440,가회면,,250000.0,250000.0,1049750.0,1718250.0,128.04827089525526,35.45882488855899
라마49b18b,48890440,가회면,,250000.0,250000.0,1049750.0,1718750.0,128.0483014870292,35.463333058252715
라마49b19a,48890440,가회면,,250000.0,250000.0,1049750.0,1719250.0,128.0483320855969,35.467841224549545
라마49b19b,48890440,가회면,,250000.0,250000.0,1049750.0,1719750.0,128.04836269095998,35.47234938744928
라마49b20a,48890440,가회면,,250000.0,250000.0,1049750.0,1720250.0,128.0483933031198,35.47685754695174
라마49b20b,48890440,가회면,,250000.0,250000.0,1049750.0,1720750.0,128.048423922078,35.481365703056724
라마49b21a,48890440,가회면,5.0,250000.0,250000.0,1049750.0,1721250.0,128.04845454783603,35.485873855764055
라마49b21b,48890440,가회면,,250000.0,250000.0,1049750.0,1721750.0,128.0484851803954,35.49038200507355
라마49b22a,48890450,대병면,,250000.0,250000.0,1049750.0,1722250.0,128.04851581975768,35.494890150985015
라마49b22b,48890450,대병면,0.0,250000.0,250000.0,1049750.0,1722750.0,128.0485464659243,35.499398293498274
라마49b23a,48890450,대병면,5.0,250000.0,250000.0,1049750.0,1723250.0,128.04857711889682,35.50390643261313
라마49b23b,48890450,대병면,23.0,250000.0,250000.0,1049750.0,1723750.0,128.04860777867677,35.50841456832941
라마49b24a,48890450,대병면,18.0,250000.0,250000.0,1049750.0,1724250.0,128.04863844526565,35.51292270064691
라마49b24b,48890450,대병면,18.0,250000.0,250000.0,1049750.0,1724750.0,128.04866911866498,35.51743082956547
라마49b25a,48890450,대병면,33.0,250000.0,250000.0,1049750.0,1725250.0,128.04869979887624,35.52193895508488
라마49b25b,48890450,대병면,8.0,250000.0,250000.0,1049750.0,1725750.0,128.04873048590102,35.52644707720497
라마49b26a,48890450,대병면,,250000.0,250000.0,1049750.0,1726250.0,128.04876117974078,35.53095519592554
라마49b26b,48890450,대병면,,250000.0,250000.0,1049750.0,1726750.0,128.0487918803971,35.535463311246424
라마49b27a,48890450,대병면,,250000.0,250000.0,1049750.0,1727250.0,128.04882258787137,35.53997142316742
라마49b27b,48890450,대병면,33.0,250000.0,250000.0,1049750.0,1727750.0,128.04885330216527,35.544479531688346
라마49b28a,48890450,대병면,,250000.0,250000.0,1049750.0,1728250.0,128.04888402328024,35.54898763680903
라마49b28b,48890460,용주면,5.0,250000.0,250000.0,1049750.0,1728750.0,128.04891475121775,35.553495738529264
라마49b29a,48890460,용주면,5.0,250000.0,250000.0,1049750.0,1729250.0,128.04894548597943,35.55800383684888
라마49b29b,48890460,용주면,,250000.0,250000.0,1049750.0,1729750.0,128.04897622756675,35.5625119317677
라마49b30a,48890310,봉산면,,250000.0,250000.0,1049750.0,1730250.0,128.0490069759812,35.56702002328552
라마49b30b,48890310,봉산면,,250000.0,250000.0,1049750.0,1730750.0,128.04903773122436,35.57152811140216
라마49b31a,48890310,봉산면,,250000.0,250000.0,1049750.0,1731250.0,128.0490684932977,35.57603619611744
라마49b31b,48890310,봉산면,,250000.0,250000.0,1049750.0,1731750.0,128.04909926220284,35.58054427743118
라마49b32a,48890310,봉산면,,250000.0,250000.0,1049750.0,1732250.0,128.04913003794118,35.585052355343194
라마49b32b,48890310,봉산면,,250000.0,250000.0,1049750.0,1732750.0,128.04916082051432,35.58956042985328
라마49b33a,48890310,봉산면,,250000.0,250000.0,1049750.0,1733250.0,128.04919160992378,35.59406850096127
라마49b33b,48890310,봉산면,,250000.0,250000.0,1049750.0,1733750.0,128.04922240617105,35.59857656866697
라마49b34a,48890310,봉산면,,250000.0,250000.0,1049750.0,1734250.0,128.0492532092577,35.60308463297022
라마49b34b,48890310,봉산면,,250000.0,250000.0,1049750.0,1734750.0,128.04928401918522,35.607592693870814
라마49b35a,48890310,봉산면,,250000.0,250000.0,1049750.0,1735250.0,128.04931483595516,35.612100751368565
라마49b35b,48890310,봉산면,5.0,250000.0,250000.0,1049750.0,1735750.0,128.04934565956904,35.6166088054633
라마49b36a,48890310,봉산면,8.0,250000.0,250000.0,1049750.0,1736250.0,128.04937649002838,35.62111685615483
라마49b36b,48890310,봉산면,,250000.0,250000.0,1049750.0,1736750.0,128.04940732733473,35.625624903442976
라마49b37a,48890310,봉산면,,250000.0,250000.0,1049750.0,1737250.0,128.04943817148964,35.63013294732755
라마49b37b,48890310,봉산면,5.0,250000.0,250000.0,1049750.0,1737750.0,128.0494690224946,35.63464098780839
라마49b38a,48890310,봉산면,33.0,250000.0,250000.0,1049750.0,1738250.0,128.04949988035114,35.63914902488527
라마49b38b,48890310,봉산면,,250000.0,250000.0,1049750.0,1738750.0,128.0495307450608,35.643657058558034
라마49b39a,48890310,봉산면,,250000.0,250000.0,1049750.0,1739250.0,128.0495616166251,35.6481650888265
라마49b39b,48890310,봉산면,,250000.0,250000.0,1049750.0,1739750.0,128.0495924950456,35.652673115690476
라마49b40a,48890310,봉산면,,250000.0,250000.0,1049750.0,1740250.0,128.04962338032385,35.65718113914978
라마49b40b,48890310,봉산면,,250000.0,250000.0,1049750.0,1740750.0,128.04965427246134,35.661689159204236
라마49b41a,48890310,봉산면,,250000.0,250000.0,1049750.0,1741250.0,128.04968517145957,35.66619717585364
라마49b41b,48890310,봉산면,,250000.0,250000.0,1049750.0,1741750.0,128.04971607732017,35.67070518909784
라마49b42a,48890310,봉산면,,250000.0,197745.59612875746,1049750.0,1742250.0,128.04974699004464,35.675213198936625
라마49b50b,48890330,가야면,,250000.0,249915.98728054247,1049750.0,1750750.0,128.0502735580205,35.751848844992864
라마49b51a,48890330,가야면,,250000.0,208090.08324206926,1049750.0,1751250.0,128.05030459455753,35.75635679350325
라마49b52a,48890330,가야면,,250000.0,138197.8529627101,1049750.0,1752250.0,128.05036668831244,35.765372680297276
라마49b52b,48890330,가야면,,250000.0,170010.5570781026,1049750.0,1752750.0,128.05039774553345,35.769880618580544
라마49b53b,48890330,가야면,,250000.0,205720.6268740103,1049750.0,1753750.0,128.0504598806703,35.7788964849187
라마49b54a,48890330,가야면,5.0,250000.0,250000.0,1049750.0,1754250.0,128.05049095858922,35.7834044129732
라마49b54b,48890330,가야면,18.0,250000.0,250000.0,1049750.0,1754750.0,128.0505220434106,35.787912337617776
라마49b55a,48890330,가야면,,250000.0,250000.0,1049750.0,1755250.0,128.0505531351359,35.79242025885222
라마49b55b,48890330,가야면,,250000.0,234761.49459641648,1049750.0,1755750.0,128.05058423376676,35.79692817667636
라마49b56a,48890330,가야면,5.0,250000.0,163733.0441778296,1049750.0,1756250.0,128.0506153393046,35.80143609109001
라마50a13b,48890430,삼가면,,250000.0,196433.1073914138,1050250.0,1713750.0,128.0535031427508,35.41822609355228
라마50a14a,48890430,삼가면,,250000.0,250000.0,1050250.0,1714250.0,128.053533980239,35.422734289650506
라마50a14b,48890440,가회면,,250000.0,250000.0,1050250.0,1714750.0,128.05356482457552,35.42724248235305
라마50a15a,48890440,가회면,,250000.0,250000.0,1050250.0,1715250.0,128.0535956757619,35.43175067165973
라마50a15b,48890440,가회면,5.0,250000.0,250000.0,1050250.0,1715750.0,128.0536265337997,35.43625885757035
라마50a16a,48890440,가회면,43.0,250000.0,250000.0,1050250.0,1716250.0,128.05365739869038,35.440767040084715
라마50a16b,48890440,가회면,,250000.0,250000.0,1050250.0,1716750.0,128.0536882704355,35.445275219202664
라마50a17a,48890440,가회면,,250000.0,250000.0,1050250.0,1717250.0,128.05371914903657,35.449783394924005
라마50a17b,48890440,가회면,0.0,250000.0,250000.0,1050250.0,1717750.0,128.05375003449512,35.454291567248525
라마50a18a,48890440,가회면,,250000.0,250000.0,1050250.0,1718250.0,128.05378092681266,35.45879973617606
라마50a18b,48890440,가회면,,250000.0,250000.0,1050250.0,1718750.0,128.05381182599078,35.463307901706415
라마50a19a,48890440,가회면,8.0,250000.0,250000.0,1050250.0,1719250.0,128.05384273203092,35.46781606383941
라마50a19b,48890440,가회면,28.0,250000.0,250000.0,1050250.0,1719750.0,128.05387364493464,35.47232422257485
라마50a20a,48890440,가회면,,250000.0,250000.0,1050250.0,1720250.0,128.05390456470346,35.476832377912565
라마50a20b,48890440,가회면,,250000.0,250000.0,1050250.0,1720750.0,128.05393549133893,35.481340529852346
라마50a21a,48890440,가회면,28.0,250000.0,250000.0,1050250.0,1721250.0,128.05396642484257,35.48584867839403
라마50a21b,48890440,가회면,,250000.0,250000.0,1050250.0,1721750.0,128.0539973652159,35.49035682353739
라마50a22a,48890460,용주면,,250000.0,250000.0,1050250.0,1722250.0,128.05402831246045,35.49486496528228
라마50a22b,48890450,대병면,,250000.0,250000.0,1050250.0,1722750.0,128.05405926657772,35.4993731036285
라마50a23a,48890450,대병면,13.0,250000.0,250000.0,1050250.0,1723250.0,128.0540902275693,35.503881238575886
라마50a23b,48890450,대병면,18.0,250000.0,250000.0,1050250.0,1723750.0,128.05412119543672,35.508389370124206
라마50a24a,48890450,대병면,8.0,250000.0,250000.0,1050250.0,1724250.0,128.05415217018145,35.512897498273304
라마50a24b,48890450,대병면,0.0,250000.0,250000.0,1050250.0,1724750.0,128.05418315180506,35.51740562302299
라마50a25a,48890450,대병면,8.0,250000.0,250000.0,1050250.0,1725250.0,128.05421414030906,35.52191374437308
라마50a25b,48890450,대병면,33.0,250000.0,250000.0,1050250.0,1725750.0,128.05424513569506,35.526421862323375
라마50a26a,48890450,대병면,,250000.0,250000.0,1050250.0,1726250.0,128.05427613796445,35.530929976873715
라마50a26b,48890450,대병면,,250000.0,250000.0,1050250.0,1726750.0,128.0543071471189,35.5354380880239
라마50a27a,48890450,대병면,,250000.0,250000.0,1050250.0,1727250.0,128.05433816315988,35.539946195773744
라마50a27b,48890450,대병면,5.0,250000.0,250000.0,1050250.0,1727750.0,128.05436918608896,35.54445430012306
라마50a28a,48890460,용주면,,250000.0,250000.0,1050250.0,1728250.0,128.05440021590763,35.548962401071655
라마50a28b,48890460,용주면,28.0,250000.0,250000.0,1050250.0,1728750.0,128.05443125261746,35.55347049861936
라마50a29a,48890460,용주면,,250000.0,250000.0,1050250.0,1729250.0,128.05446229621995,35.557978592765984
라마50a29b,48890310,봉산면,,250000.0,250000.0,1050250.0,1729750.0,128.05449334671667,35.562486683511345
라마50a30a,48890310,봉산면,,250000.0,250000.0,1050250.0,1730250.0,128.05452440410917,35.56699477085525
라마50a30b,48890310,봉산면,5.0,250000.0,250000.0,1050250.0,1730750.0,128.05455546839895,35.571502854797515
라마50a31a,48890310,봉산면,,250000.0,250000.0,1050250.0,1731250.0,128.05458653958755,35.57601093533797
라마50a31b,48890310,봉산면,,250000.0,250000.0,1050250.0,1731750.0,128.05461761767654,35.58051901247641
라마50a32a,48890310,봉산면,,250000.0,250000.0,1050250.0,1732250.0,128.05464870266746,35.585027086212676
라마50a32b,48890310,봉산면,,250000.0,250000.0,1050250.0,1732750.0,128.05467979456185,35.58953515654655
라마50a33a,48890310,봉산면,,250000.0,250000.0,1050250.0,1733250.0,128.0547108933612,35.59404322347787
라마50a33b,48890310,봉산면,,250000.0,250000.0,1050250.0,1733750.0,128.0547419990671,35.59855128700644
라마50a34a,48890310,봉산면,,250000.0,250000.0,1050250.0,1734250.0,128.05477311168107,35.60305934713209
라마50a34b,48890310,봉산면,,250000.0,250000.0,1050250.0,1734750.0,128.05480423120468,35.60756740385463
라마50a35a,48890310,봉산면,,250000.0,250000.0,1050250.0,1735250.0,128.05483535763943,35.61207545717387
라마50a35b,48890310,봉산면,,250000.0,250000.0,1050250.0,1735750.0,128.05486649098694,35.616583507089636
라마50a36a,48890310,봉산면,,250000.0,250000.0,1050250.0,1736250.0,128.05489763124865,35.62109155360172
라마50a36b,48890310,봉산면,,250000.0,250000.0,1050250.0,1736750.0,128.05492877842616,35.62559959670997
라마50a37a,48890310,봉산면,,250000.0,250000.0,1050250.0,1737250.0,128.05495993252103,35.630107636414195
라마50a37b,48890310,봉산면,5.0,250000.0,250000.0,1050250.0,1737750.0,128.0549910935348,35.634615672714204
라마50a38a,48890310,봉산면,28.0,250000.0,250000.0,1050250.0,1738250.0,128.055022261469,35.639123705609805
라마50a38b,48890310,봉산면,8.0,250000.0,250000.0,1050250.0,1738750.0,128.05505343632515,35.643631735100826
라마50a39a,48890310,봉산면,23.0,250000.0,250000.0,1050250.0,1739250.0,128.05508461810484,35.64813976118708
라마50a39b,48890310,봉산면,8.0,250000.0,250000.0,1050250.0,1739750.0,128.05511580680962,35.65264778386839
라마50a40a,48890310,봉산면,0.0,250000.0,250000.0,1050250.0,1740250.0,128.05514700244103,35.657155803144555
라마50a40b,48890310,봉산면,,250000.0,250000.0,1050250.0,1740750.0,128.0551782050006,35.661663819015416
라마50a41a,48890310,봉산면,,250000.0,250000.0,1050250.0,1741250.0,128.0552094144899,35.66617183148077
라마50a41b,48890310,봉산면,,250000.0,250000.0,1050250.0,1741750.0,128.05524063091045,35.67067984054046
라마50a42a,48890310,봉산면,,250000.0,250000.0,1050250.0,1742250.0,128.05527185426385,35.67518784619426
라마50a42b,48890310,봉산면,,250000.0,145283.42267173599,1050250.0,1742750.0,128.0553030845516,35.679695848442044
라마50a49b,48890330,가야면,,250000.0,219168.33345175005,1050250.0,1749750.0,128.05574103755944,35.74280752217357
라마50a50a,48890330,가야면,,250000.0,250000.0,1050250.0,1750250.0,128.0557723720493,35.747315473308745
라마50a50b,48890330,가야면,,250000.0,250000.0,1050250.0,1750750.0,128.05580371349842,35.75182342103494
라마50a51a,48890330,가야면,,250000.0,250000.0,1050250.0,1751250.0,128.0558350619084,35.756331365352
라마50a51b,48890330,가야면,,250000.0,250000.0,1050250.0,1751750.0,128.05586641728075,35.76083930625974
라마50a52a,48890330,가야면,,250000.0,250000.0,1050250.0,1752250.0,128.05589777961703,35.765347243757965
라마50a52b,48890330,가야면,,250000.0,250000.0,1050250.0,1752750.0,128.0559291489188,35.7698551778465
라마50a53a,48890330,가야면,,250000.0,250000.0,1050250.0,1753250.0,128.0559605251877,35.774363108525186
라마50a53b,48890330,가야면,,250000.0,250000.0,1050250.0,1753750.0,128.0559919084252,35.77887103579382
라마50a54a,48890330,가야면,5.0,250000.0,250000.0,1050250.0,1754250.0,128.05602329863288,35.783378959652204
라마50a54b,48890330,가야면,13.0,250000.0,250000.0,1050250.0,1754750.0,128.05605469581235,35.78788688010018
라마50a55a,48890330,가야면,5.0,250000.0,250000.0,1050250.0,1755250.0,128.05608609996514,35.792394797137575
라마50a55b,48890330,가야면,49.0,250000.0,250000.0,1050250.0,1755750.0,128.05611751109282,35.7969027107642
라마50a56a,48890330,가야면,83.0,250000.0,250000.0,1050250.0,1756250.0,128.05614892919695,35.801410620979865
라마50b12b,48890430,삼가면,,250000.0,183288.9318907499,1050750.0,1712750.0,128.05894813608234,35.409184333521374
라마50b13a,48890430,삼가면,,250000.0,249475.7084494479,1050750.0,1713250.0,128.05897926653114,35.413692532210455
라마50b13b,48890430,삼가면,,250000.0,250000.0,1050750.0,1713750.0,128.05901040389338,35.41820072750379
라마50b14a,48890430,삼가면,,250000.0,250000.0,1050750.0,1714250.0,128.0590415481705,35.42270891940115
라마50b14b,48890440,가회면,,250000.0,250000.0,1050750.0,1714750.0,128.05907269936412,35.427217107902386
라마50b15a,48890440,가회면,,250000.0,250000.0,1050750.0,1715250.0,128.05910385747572,35.43172529300729
라마50b15b,48890440,가회면,,250000.0,250000.0,1050750.0,1715750.0,128.05913502250687,35.436233474715664
라마50b16a,48890440,가회면,8.0,250000.0,250000.0,1050750.0,1716250.0,128.0591661944591,35.44074165302734
라마50b16b,48890440,가회면,5.0,250000.0,250000.0,1050750.0,1716750.0,128.05919737333394,35.44524982794212
라마50b17a,48890440,가회면,,250000.0,250000.0,1050750.0,1717250.0,128.05922855913298,35.44975799945984
라마50b17b,48890440,가회면,,250000.0,250000.0,1050750.0,1717750.0,128.05925975185764,35.45426616758028
라마50b18a,48890440,가회면,,250000.0,250000.0,1050750.0,1718250.0,128.05929095150958,35.458774332303285
라마50b18b,48890440,가회면,,250000.0,250000.0,1050750.0,1718750.0,128.0593221580903,35.463282493628626
라마50b19a,48890440,가회면,,250000.0,250000.0,1050750.0,1719250.0,128.0593533716013,35.46779065155617
라마50b19b,48890440,가회면,,250000.0,250000.0,1050750.0,1719750.0,128.0593845920442,35.47229880608568
라마50b20a,48890440,가회면,,250000.0,250000.0,1050750.0,1720250.0,128.05941581942048,35.476806957217015
라마50b20b,48890440,가회면,,250000.0,250000.0,1050750.0,1720750.0,128.0594470537317,35.481315104949935
라마50b21a,48890440,가회면,28.0,250000.0,250000.0,1050750.0,1721250.0,128.0594782949794,35.485823249284294
라마50b21b,48890440,가회면,,250000.0,250000.0,1050750.0,1721750.0,128.05950954316515,35.49033139021991
라마50b22a,48890460,용주면,,250000.0,250000.0,1050750.0,1722250.0,128.05954079829047,35.49483952775656
라마50b22b,48890460,용주면,5.0,250000.0,250000.0,1050750.0,1722750.0,128.0595720603569,35.499347661894085
라마50b23a,48890450,대병면,8.0,250000.0,250000.0,1050750.0,1723250.0,128.059603329366,35.50385579263231
라마50b23b,48890450,대병면,25.0,250000.0,250000.0,1050750.0,1723750.0,128.0596346053193,35.50836391997101
라마50b24a,48890450,대병면,,250000.0,250000.0,1050750.0,1724250.0,128.05966588821838,35.51287204391002
라마50b24b,48890450,대병면,,250000.0,250000.0,1050750.0,1724750.0,128.05969717806474,35.51738016444917
라마50b25a,48890450,대병면,43.0,250000.0,250000.0,1050750.0,1725250.0,128.05972847485995,35.521888281588254
라마50b25b,48890450,대병면,,250000.0,250000.0,1050750.0,1725750.0,128.05975977860558,35.526396395327076
라마50b26a,48890450,대병면,5.0,250000.0,250000.0,1050750.0,1726250.0,128.05979108930313,35.530904505665475
라마50b26b,48890450,대병면,,250000.0,250000.0,1050750.0,1726750.0,128.05982240695423,35.53541261260327
라마50b27a,48890460,용주면,5.0,250000.0,250000.0,1050750.0,1727250.0,128.05985373156034,35.539920716140244
라마50b27b,48890460,용주면,,250000.0,250000.0,1050750.0,1727750.0,128.05988506312303,35.54442881627623
라마50b28a,48890460,용주면,5.0,250000.0,250000.0,1050750.0,1728250.0,128.05991640164387,35.54893691301105
라마50b28b,48890460,용주면,8.0,250000.0,250000.0,1050750.0,1728750.0,128.05994774712445,35.553445006344504
라마50b29a,48890460,용주면,,250000.0,250000.0,1050750.0,1729250.0,128.05997909956625,35.55795309627641
라마50b29b,48890460,용주면,,250000.0,250000.0,1050750.0,1729750.0,128.06001045897085,35.56246118280659
라마50b30a,48890310,봉산면,,250000.0,250000.0,1050750.0,1730250.0,128.0600418253398,35.56696926593485
라마50b30b,48890310,봉산면,,250000.0,250000.0,1050750.0,1730750.0,128.06007319867467,35.571477345661016
라마50b31a,48890310,봉산면,,250000.0,250000.0,1050750.0,1731250.0,128.06010457897702,35.575985421984896
라마50b31b,48890310,봉산면,8.0,250000.0,250000.0,1050750.0,1731750.0,128.06013596624837,35.5804934949063
라마50b32a,48890310,봉산면,,250000.0,250000.0,1050750.0,1732250.0,128.0601673604903,35.585001564425056
라마50b32b,48890310,봉산면,8.0,250000.0,250000.0,1050750.0,1732750.0,128.06019876170433,35.58950963054097
라마50b33a,48890310,봉산면,13.0,250000.0,250000.0,1050750.0,1733250.0,128.0602301698921,35.59401769325386
라마50b33b,48890310,봉산면,28.0,250000.0,250000.0,1050750.0,1733750.0,128.0602615850551,35.59852575256354
라마50b34a,48890310,봉산면,8.0,250000.0,250000.0,1050750.0,1734250.0,128.06029300719487,35.60303380846982
라마50b34b,48890310,봉산면,8.0,250000.0,250000.0,1050750.0,1734750.0,128.06032443631298,35.60754186097253
라마50b35a,48890310,봉산면,,250000.0,250000.0,1050750.0,1735250.0,128.06035587241104,35.61204991007149
라마50b35b,48890310,봉산면,,250000.0,250000.0,1050750.0,1735750.0,128.06038731549057,35.61655795576649
라마50b36a,48890310,봉산면,,250000.0,250000.0,1050750.0,1736250.0,128.06041876555312,35.62106599805736
라마50b36b,48890310,봉산면,,250000.0,250000.0,1050750.0,1736750.0,128.06045022260025,35.62557403694392
라마50b37a,48890310,봉산면,,250000.0,250000.0,1050750.0,1737250.0,128.06048168663355,35.630082072425985
라마50b37b,48890310,봉산면,5.0,250000.0,250000.0,1050750.0,1737750.0,128.06051315765458,35.634590104503374
라마50b38a,48890310,봉산면,5.0,250000.0,250000.0,1050750.0,1738250.0,128.06054463566488,35.6390981331759
라마50b38b,48890310,봉산면,5.0,250000.0,250000.0,1050750.0,1738750.0,128.060576120666,35.64360615844336
라마50b39a,48890310,봉산면,,250000.0,250000.0,1050750.0,1739250.0,128.0606076126595,35.6481141803056
라마50b39b,48890310,봉산면,,250000.0,250000.0,1050750.0,1739750.0,128.06063911164702,35.65262219876241
라마50b40a,48890310,봉산면,,250000.0,250000.0,1050750.0,1740250.0,128.06067061763002,35.65713021381362
라마50b40b,48890320,묘산면,,250000.0,250000.0,1050750.0,1740750.0,128.06070213061017,35.66163822545907
라마50b41a,48890320,묘산면,,250000.0,250000.0,1050750.0,1741250.0,128.06073365058893,35.66614623369854
라마50b41b,48890310,봉산면,,250000.0,250000.0,1050750.0,1741750.0,128.06076517756793,35.67065423853187
라마50b42a,48890310,봉산면,,250000.0,250000.0,1050750.0,1742250.0,128.0607967115487,35.67516223995885
라마50b42b,48890310,봉산면,,250000.0,220366.50188808673,1050750.0,1742750.0,128.06082825253281,35.67967023797933
라마50b48a,48890330,가야면,,250000.0,153643.0133683181,1050750.0,1748250.0,128.06117566602825,35.729257991322356
라마50b48b,48890330,가야면,,250000.0,230930.3911041878,1050750.0,1748750.0,128.061207291175,35.733765948450404
라마50b49a,48890330,가야면,,250000.0,250000.0,1050750.0,1749250.0,128.06123892334557,35.738273902169574
라마50b49b,48890330,가야면,,250000.0,250000.0,1050750.0,1749750.0,128.06127056254144,35.74278185247968
라마50b50a,48890330,가야면,,250000.0,250000.0,1050750.0,1750250.0,128.06130220876423,35.74728979938053
라마50b50b,48890330,가야면,,250000.0,250000.0,1050750.0,1750750.0,128.06133386201554,35.75179774287195
라마50b51a,48890330,가야면,,250000.0,250000.0,1050750.0,1751250.0,128.06136552229688,35.75630568295375
라마50b51b,48890330,가야면,,250000.0,250000.0,1050750.0,1751750.0,128.0613971896099,35.760813619625765
라마50b52a,48890330,가야면,,250000.0,250000.0,1050750.0,1752250.0,128.06142886395614,35.76532155288781
라마50b52b,48890330,가야면,,250000.0,250000.0,1050750.0,1752750.0,128.06146054533713,35.76982948273969
라마50b53a,48890330,가야면,,250000.0,250000.0,1050750.0,1753250.0,128.06149223375454,35.77433740918123
라마50b53b,48890330,가야면,,250000.0,250000.0,1050750.0,1753750.0,128.06152392920987,35.778845332212256
라마50b54a,48890330,가야면,,250000.0,250000.0,1050750.0,1754250.0,128.06155563170478,35.783353251832565
라마50b54b,48890330,가야면,5.0,250000.0,250000.0,1050750.0,1754750.0,128.0615873412408,35.787861168042014
라마50b55a,48890330,가야면,124.0,250000.0,250000.0,1050750.0,1755250.0,128.06161905781946,35.79236908084038
라마50b55b,48890330,가야면,,250000.0,250000.0,1050750.0,1755750.0,128.06165078144244,35.79687699022752
라마50b56a,48890330,가야면,,250000.0,250000.0,1050750.0,1756250.0,128.06168251211128,35.80138489620322
라마50b56b,48890330,가야면,,250000.0,118079.68945166438,1050750.0,1756750.0,128.06171424982753,35.805892798767324
라마51a12a,48890430,삼가면,,250000.0,202305.15534299068,1051250.0,1712250.0,128.06442334681935,35.40465052699834
라마51a12b,48890430,삼가면,,250000.0,250000.0,1051250.0,1712750.0,128.06445477693944,35.409158724841944
라마51a13a,48890430,삼가면,,250000.0,250000.0,1051250.0,1713250.0,128.06448621403948,35.41366691928952
라마51a13b,48890430,삼가면,,250000.0,250000.0,1051250.0,1713750.0,128.06451765812102,35.41817511034086
라마51a14a,48890430,삼가면,,250000.0,250000.0,1051250.0,1714250.0,128.06454910918555,35.422683297995796
