grid_id,population,elderly_population,elderly_ratio,population_source,population_reference_date,elderly_population_source,elderly_reference_date
라마52a17a,,,,NGII,202410,NGII,202410
라마52a17b,,,,NGII,202410,NGII,202410
라마52a18a,,,,NGII,202410,NGII,202410
라마52a18b,,,,NGII,202410,NGII,202410
라마52a19a,,,,NGII,202410,NGII,202410
라마52a19b,,,,NGII,202410,NGII,202410
라마52a20a,,,,NGII,202410,NGII,202410
라마52a20b,,,,NGII,202410,NGII,202410
라마52a21a,0.0,0.0,,NGII,202410,NGII,202410
라마52a21b,,,,NGII,202410,NGII,202410
라마52a22a,,,,NGII,202410,NGII,202410
라마52a22b,,,,NGII,202410,NGII,202410
라마52a23a,,,,NGII,202410,NGII,202410
라마52a23b,0.0,0.0,,NGII,202410,NGII,202410
라마52a24a,8.0,6.0,0.75,NGII,202410,NGII,202410
라마52a24b,,,,NGII,202410,NGII,202410
라마52a25a,,,,NGII,202410,NGII,202410
라마52a25b,0.0,0.0,,NGII,202410,NGII,202410
라마52a26a,,,,NGII,202410,NGII,202410
라마52a26b,,,,NGII,202410,NGII,202410
라마52a27a,0.0,0.0,,NGII,202410,NGII,202410
라마52a27b,0.0,0.0,,NGII,202410,NGII,202410
라마52a28a,0.0,0.0,,NGII,202410,NGII,202410
라마52a28b,,,,NGII,202410,NGII,202410
라마52a29a,0.0,0.0,,NGII,202410,NGII,202410
라마52a29b,,,,NGII,202410,NGII,202410
라마52a30a,0.0,0.0,,NGII,202410,NGII,202410
라마52a30b,13.0,10.0,0.7692307692307693,NGII,202410,NGII,202410
라마52a31a,34.0,22.0,0.6470588235294118,NGII,202410,NGII,202410
라마52a31b,,,,NGII,202410,NGII,202410
라마52a32a,,,,NGII,202410,NGII,202410
라마52a32b,,,,NGII,202410,NGII,202410
라마52a33a,,,,NGII,202410,NGII,202410
라마52a33b,0.0,0.0,,NGII,202410,NGII,202410
라마52a34a,,,,NGII,202410,NGII,202410
라마52a34b,,,,NGII,202410,NGII,202410
라마52a35a,,,,NGII,202410,NGII,202410
라마52a35b,,,,NGII,202410,NGII,202410
라마52a36a,,,,NGII,202410,NGII,202410
라마52a36b,,,,NGII,202410,NGII,202410
라마52a37a,,,,NGII,202410,NGII,202410
라마52a37b,,,,NGII,202410,NGII,202410
라마52a38a,,,,NGII,202410,NGII,202410
라마52a38b,,,,NGII,202410,NGII,202410
라마52a39a,,,,NGII,202410,NGII,202410
라마52a39b,,,,NGII,202410,NGII,202410
라마52a40a,,,,NGII,202410,NGII,202410
라마52a40b,,,,NGII,202410,NGII,202410
라마52a41a,,,,NGII,202410,NGII,202410
라마52a41b,,,,NGII,202410,NGII,202410
라마52a42a,,,,NGII,202410,NGII,202410
라마52a45a,0.0,,,NGII,202410,NGII,202410
라마52a45b,,,,NGII,202410,NGII,202410
라마52a46a,,,,NGII,202410,NGII,202410
라마52a46b,,,,NGII,202410,NGII,202410
라마52a47a,,,,NGII,202410,NGII,202410
라마52a47b,,,,NGII,202410,NGII,202410
라마52a48a,,,,NGII,202410,NGII,202410
라마52a48b,0.0,0.0,,NGII,202410,NGII,202410
라마52a49a,,,,NGII,202410,NGII,202410
라마52a49b,41.0,21.0,0.5121951219512195,NGII,202410,NGII,202410
라마52a50a,0.0,,,NGII,202410,NGII,202410
라마52a50b,30.0,17.0,0.5666666666666667,NGII,202410,NGII,202410
라마52a51a,,,,NGII,202410,NGII,202410
라마52a51b,,,,NGII,202410,NGII,202410
라마52a52a,,,,NGII,202410,NGII,202410
라마52a52b,,,,NGII,202410,NGII,202410
라마52a53a,,,,NGII,202410,NGII,202410
라마52a53b,,,,NGII,202410,NGII,202410
라마52a54a,,,,NGII,202410,NGII,202410
라마52a54b,,,,NGII,202410,NGII,202410
라마52a55a,9.0,8.0,0.8888888888888888,NGII,202410,NGII,202410
라마52a55b,9.0,6.0,0.6666666666666666,NGII,202410,NGII,202410
라마52a56a,,,,NGII,202410,NGII,202410
라마52a56b,,,,NGII,202410,NGII,202410
라마52a57a,,,,NGII,202410,NGII,202410
라마52b10b,,,,NGII,202410,NGII,202410
라마52b11a,,,,NGII,202410,NGII,202410
라마52b11b,,,,NGII,202410,NGII,202410
라마52b12a,0.0,,,NGII,202410,NGII,202410
라마52b12b,0.0,,,NGII,202410,NGII,202410
라마52b13a,24.0,15.0,0.625,NGII,202410,NGII,202410
라마52b13b,,,,NGII,202410,NGII,202410
라마52b14a,0.0,,,NGII,202410,NGII,202410
라마52b14b,,,,NGII,202410,NGII,202410
라마52b15a,,,,NGII,202410,NGII,202410
라마52b15b,0.0,0.0,,NGII,202410,NGII,202410
라마52b16a,0.0,0.0,,NGII,202410,NGII,202410
라마52b16b,,,,NGII,202410,NGII,202410
라마52b17a,,,,NGII,202410,NGII,202410
라마52b17b,,,,NGII,202410,NGII,202410
라마52b18a,0.0,0.0,,NGII,202410,NGII,202410
라마52b18b,0.0,0.0,,NGII,202410,NGII,202410
라마52b19a,,,,NGII,202410,NGII,202410
라마52b19b,,,,NGII,202410,NGII,202410
라마52b20a,,,,NGII,202410,NGII,202410
라마52b20b,,,,NGII,202410,NGII,202410
라마52b21a,0.0,,,NGII,202410,NGII,202410
라마52b21b,,,,NGII,202410,NGII,202410
라마52b22a,,,,NGII,202410,NGII,202410
라마52b22b,,,,NGII,202410,NGII,202410
라마52b23a,,,,NGII,202410,NGII,202410
라마52b23b,,,,NGII,202410,NGII,202410
라마52b24a,26.0,19.0,0.7307692307692307,NGII,202410,NGII,202410
라마52b24b,,,,NGII,202410,NGII,202410
라마52b25a,0.0,,,NGII,202410,NGII,202410
라마52b25b,,,,NGII,202410,NGII,202410
라마52b26a,,,,NGII,202410,NGII,202410
라마52b26b,,,,NGII,202410,NGII,202410
라마52b27a,16.0,11.0,0.6875,NGII,202410,NGII,202410
라마52b27b,,,,NGII,202410,NGII,202410
라마52b28a,0.0,0.0,,NGII,202410,NGII,202410
라마52b28b,,,,NGII,202410,NGII,202410
라마52b29a,0.0,0.0,,NGII,202410,NGII,202410
라마52b29b,0.0,0.0,,NGII,202410,NGII,202410
라마52b30a,0.0,0.0,,NGII,202410,NGII,202410
라마52b30b,0.0,0.0,,NGII,202410,NGII,202410
라마52b31a,,,,NGII,202410,NGII,202410
라마52b31b,,,,NGII,202410,NGII,202410
라마52b32a,,,,NGII,202410,NGII,202410
라마52b32b,,,,NGII,202410,NGII,202410
라마52b33a,,,,NGII,202410,NGII,202410
라마52b33b,,,,NGII,202410,NGII,202410
라마52b34a,,,,NGII,202410,NGII,202410
라마52b34b,,,,NGII,202410,NGII,202410
라마52b35a,,,,NGII,202410,NGII,202410
라마52b35b,0.0,,,NGII,202410,NGII,202410
라마52b36a,,,,NGII,202410,NGII,202410
라마52b36b,,,,NGII,202410,NGII,202410
라마52b37a,,,,NGII,202410,NGII,202410
라마52b37b,,,,NGII,202410,NGII,202410
라마52b38a,,,,NGII,202410,NGII,202410
라마52b38b,0.0,0.0,,NGII,202410,NGII,202410
라마52b39a,,,,NGII,202410,NGII,202410
라마52b39b,,,,NGII,202410,NGII,202410
라마52b40a,0.0,0.0,,NGII,202410,NGII,202410
라마52b40b,,,,NGII,202410,NGII,202410
라마52b41a,,,,NGII,202410,NGII,202410
라마52b41b,,,,NGII,202410,NGII,202410
라마52b42a,,,,NGII,202410,NGII,202410
라마52b42b,,,,NGII,202410,NGII,202410
라마52b43a,,,,NGII,202410,NGII,202410
라마52b44b,,,,NGII,202410,NGII,202410
라마52b45a,,,,NGII,202410,NGII,202410
라마52b45b,0.0,0.0,,NGII,202410,NGII,202410
라마52b46a,0.0,0.0,,NGII,202410,NGII,202410
라마52b46b,,,,NGII,202410,NGII,202410
라마52b47a,,,,NGII,202410,NGII,202410
라마52b47b,,,,NGII,202410,NGII,202410
라마52b48a,,,,NGII,202410,NGII,202410
라마52b48b,,,,NGII,202410,NGII,202410
라마52b49a,,,,NGII,202410,NGII,202410
라마52b49b,,,,NGII,202410,NGII,202410
라마52b50a,0.0,0.0,,NGII,202410,NGII,202410
라마52b50b,,,,NGII,202410,NGII,202410
라마52b51a,,,,NGII,202410,NGII,202410
라마52b51b,,,,NGII,202410,NGII,202410
라마52b52a,,,,NGII,202410,NGII,202410
라마52b52b,,,,NGII,202410,NGII,202410
라마52b53a,,,,NGII,202410,NGII,202410
라마52b53b,,,,NGII,202410,NGII,202410
라마52b54a,,,,NGII,202410,NGII,202410
라마52b54b,,,,NGII,202410,NGII,202410
라마52b55a,99.0,59.0,0.5959595959595959,NGII,202410,NGII,202410
라마52b55b,,,,NGII,202410,NGII,202410
라마52b56a,0.0,,,NGII,202410,NGII,202410
라마52b56b,,,,NGII,202410,NGII,202410
라마52b57a,,,,NGII,202410,NGII,202410
라마52b57b,,,,NGII,202410,NGII,202410
라마53a08b,16.0,8.0,0.5,NGII,202410,NGII,202410
라마53a10a,,,,NGII,202410,NGII,202410
라마53a10b,14.0,13.0,0.9285714285714286,NGII,202410,NGII,202410
라마53a11a,0.0,0.0,,NGII,202410,NGII,202410
라마53a11b,9.0,6.0,0.6666666666666666,NGII,202410,NGII,202410
라마53a12a,12.0,8.0,0.6666666666666666,NGII,202410,NGII,202410
라마53a12b,13.0,9.0,0.6923076923076923,NGII,202410,NGII,202410
라마53a13a,14.0,11.0,0.7857142857142857,NGII,202410,NGII,202410
라마53a13b,,,,NGII,202410,NGII,202410
라마53a14a,,,,NGII,202410,NGII,202410
라마53a14b,,,,NGII,202410,NGII,202410
라마53a15a,,,,NGII,202410,NGII,202410
라마53a15b,0.0,0.0,,NGII,202410,NGII,202410
라마53a16a,0.0,0.0,,NGII,202410,NGII,202410
라마53a16b,,,,NGII,202410,NGII,202410
라마53a17a,,,,NGII,202410,NGII,202410
라마53a17b,0.0,0.0,,NGII,202410,NGII,202410
라마53a18a,6.0,0.0,0.0,NGII,202410,NGII,202410
라마53a18b,,,,NGII,202410,NGII,202410
라마53a19a,,,,NGII,202410,NGII,202410
라마53a19b,,,,NGII,202410,NGII,202410
라마53a20a,,,,NGII,202410,NGII,202410
라마53a20b,,,,NGII,202410,NGII,202410
라마53a21a,,,,NGII,202410,NGII,202410
라마53a21b,,,,NGII,202410,NGII,202410
라마53a22a,,,,NGII,202410,NGII,202410
라마53a22b,,,,NGII,202410,NGII,202410
라마53a23a,,,,NGII,202410,NGII,202410
라마53a23b,0.0,,,NGII,202410,NGII,202410
라마53a24a,17.0,12.0,0.7058823529411765,NGII,202410,NGII,202410
라마53a24b,0.0,0.0,,NGII,202410,NGII,202410
라마53a25a,,,,NGII,202410,NGII,202410
라마53a25b,24.0,12.0,0.5,NGII,202410,NGII,202410
라마53a26a,,,,NGII,202410,NGII,202410
라마53a26b,0.0,,,NGII,202410,NGII,202410
라마53a27a,0.0,0.0,,NGII,202410,NGII,202410
라마53a27b,0.0,0.0,,NGII,202410,NGII,202410
라마53a28a,97.0,50.0,0.5154639175257731,NGII,202410,NGII,202410
라마53a28b,0.0,0.0,,NGII,202410,NGII,202410
라마53a29a,,,,NGII,202410,NGII,202410
라마53a29b,0.0,0.0,,NGII,202410,NGII,202410
라마53a30a,0.0,,,NGII,202410,NGII,202410
라마53a30b,0.0,0.0,,NGII,202410,NGII,202410
라마53a31a,0.0,,,NGII,202410,NGII,202410
라마53a31b,,,,NGII,202410,NGII,202410
라마53a32a,,,,NGII,202410,NGII,202410
라마53a32b,,,,NGII,202410,NGII,202410
라마53a33a,,,,NGII,202410,NGII,202410
라마53a33b,0.0,,,NGII,202410,NGII,202410
라마53a34a,,,,NGII,202410,NGII,202410
라마53a34b,,,,NGII,202410,NGII,202410
라마53a35a,0.0,0.0,,NGII,202410,NGII,202410
라마53a35b,12.0,8.0,0.6666666666666666,NGII,202410,NGII,202410
라마53a36a,,,,NGII,202410,NGII,202410
라마53a36b,,,,NGII,202410,NGII,202410
라마53a37a,,,,NGII,202410,NGII,202410
라마53a37b,,,,NGII,202410,NGII,202410
라마53a38a,,,,NGII,202410,NGII,202410
라마53a38b,0.0,,,NGII,202410,NGII,202410
라마53a39a,,,,NGII,202410,NGII,202410
라마53a39b,41.0,24.0,0.5853658536585366,NGII,202410,NGII,202410
라마53a40a,,,,NGII,202410,NGII,202410
라마53a40b,,,,NGII,202410,NGII,202410
라마53a41a,,,,NGII,202410,NGII,202410
라마53a41b,,,,NGII,202410,NGII,202410
라마53a42a,,,,NGII,202410,NGII,202410
라마53a42b,,,,NGII,202410,NGII,202410
라마53a43a,,,,NGII,202410,NGII,202410
라마53a44b,,,,NGII,202410,NGII,202410
라마53a45a,,,,NGII,202410,NGII,202410
라마53a45b,0.0,,,NGII,202410,NGII,202410
라마53a46a,,,,NGII,202410,NGII,202410
라마53a46b,,,,NGII,202410,NGII,202410
라마53a47a,,,,NGII,202410,NGII,202410
라마53a47b,,,,NGII,202410,NGII,202410
라마53a48a,0.0,0.0,,NGII,202410,NGII,202410
라마53a48b,6.0,0.0,0.0,NGII,202410,NGII,202410
라마53a49a,23.0,15.0,0.6521739130434783,NGII,202410,NGII,202410
라마53a49b,26.0,14.0,0.5384615384615384,NGII,202410,NGII,202410
라마53a50a,37.0,24.0,0.6486486486486487,NGII,202410,NGII,202410
라마53a50b,11.0,0.0,0.0,NGII,202410,NGII,202410
라마53a51a,,,,NGII,202410,NGII,202410
라마53a51b,,,,NGII,202410,NGII,202410
라마53a52a,,,,NGII,202410,NGII,202410
라마53a52b,,,,NGII,202410,NGII,202410
라마53a53a,,,,NGII,202410,NGII,202410
라마53a53b,,,,NGII,202410,NGII,202410
라마53a54a,,,,NGII,202410,NGII,202410
라마53a54b,0.0,0.0,,NGII,202410,NGII,202410
라마53a55a,86.0,49.0,0.5697674418604651,NGII,202410,NGII,202410
라마53a55b,15.0,0.0,0.0,NGII,202410,NGII,202410
라마53a56a,,,,NGII,202410,NGII,202410
라마53a56b,,,,NGII,202410,NGII,202410
라마53a57a,,,,NGII,202410,NGII,202410
라마53a57b,,,,NGII,202410,NGII,202410
라마53a58a,,,,NGII,202410,NGII,202410
라마53a58b,,,,NGII,202410,NGII,202410
라마53a59a,,,,NGII,202410,NGII,202410
라마53b08a,,,,NGII,202410,NGII,202410
라마53b08b,31.0,14.0,0.45161290322580644,NGII,202410,NGII,202410
라마53b09a,6.0,,,NGII,202410,NGII,202410
라마53b09b,0.0,0.0,,NGII,202410,NGII,202410
라마53b10a,,,,NGII,202410,NGII,202410
라마53b10b,35.0,22.0,0.6285714285714286,NGII,202410,NGII,202410
라마53b11a,,,,NGII,202410,NGII,202410
라마53b11b,46.0,34.0,0.7391304347826086,NGII,202410,NGII,202410
라마53b12a,9.0,0.0,0.0,NGII,202410,NGII,202410
라마53b12b,17.0,9.0,0.5294117647058824,NGII,202410,NGII,202410
라마53b13a,0.0,,,NGII,202410,NGII,202410
라마53b13b,,,,NGII,202410,NGII,202410
라마53b14a,,,,NGII,202410,NGII,202410
라마53b14b,,,,NGII,202410,NGII,202410
라마53b15a,,,,NGII,202410,NGII,202410
라마53b15b,,,,NGII,202410,NGII,202410
라마53b16a,,,,NGII,202410,NGII,202410
라마53b16b,,,,NGII,202410,NGII,202410
라마53b17a,0.0,0.0,,NGII,202410,NGII,202410
라마53b17b,23.0,14.0,0.6086956521739131,NGII,202410,NGII,202410
라마53b18a,0.0,0.0,,NGII,202410,NGII,202410
라마53b18b,,,,NGII,202410,NGII,202410
라마53b19a,,,,NGII,202410,NGII,202410
라마53b19b,,,,NGII,202410,NGII,202410
라마53b20a,,,,NGII,202410,NGII,202410
라마53b20b,,,,NGII,202410,NGII,202410
라마53b21a,,,,NGII,202410,NGII,202410
라마53b21b,12.0,0.0,0.0,NGII,202410,NGII,202410
라마53b22a,,,,NGII,202410,NGII,202410
라마53b22b,,,,NGII,202410,NGII,202410
라마53b23a,,,,NGII,202410,NGII,202410
라마53b23b,0.0,0.0,,NGII,202410,NGII,202410
라마53b24a,,,,NGII,202410,NGII,202410
라마53b24b,,,,NGII,202410,NGII,202410
라마53b25a,,,,NGII,202410,NGII,202410
라마53b25b,0.0,0.0,,NGII,202410,NGII,202410
라마53b26a,0.0,,,NGII,202410,NGII,202410
라마53b26b,0.0,,,NGII,202410,NGII,202410
라마53b27a,80.0,29.0,0.3625,NGII,202410,NGII,202410
라마53b27b,0.0,0.0,,NGII,202410,NGII,202410
라마53b28a,9.0,0.0,0.0,NGII,202410,NGII,202410
라마53b28b,,,,NGII,202410,NGII,202410
라마53b29a,0.0,0.0,,NGII,202410,NGII,202410
라마53b29b,,,,NGII,202410,NGII,202410
라마53b30a,,,,NGII,202410,NGII,202410
라마53b30b,,,,NGII,202410,NGII,202410
라마53b31a,,,,NGII,202410,NGII,202410
라마53b31b,0.0,0.0,,NGII,202410,NGII,202410
라마53b32a,,,,NGII,202410,NGII,202410
라마53b32b,,,,NGII,202410,NGII,202410
라마53b33a,,,,NGII,202410,NGII,202410
라마53b33b,,,,NGII,202410,NGII,202410
라마53b34a,0.0,0.0,,NGII,202410,NGII,202410
라마53b34b,,,,NGII,202410,NGII,202410
라마53b35a,,,,NGII,202410,NGII,202410
라마53b35b,0.0,,,NGII,202410,NGII,202410
라마53b36a,,,,NGII,202410,NGII,202410
라마53b36b,10.0,6.0,0.6,NGII,202410,NGII,202410
라마53b37a,31.0,25.0,0.8064516129032258,NGII,202410,NGII,202410
라마53b37b,0.0,0.0,,NGII,202410,NGII,202410
라마53b38a,0.0,0.0,,NGII,202410,NGII,202410
라마53b38b,9.0,0.0,0.0,NGII,202410,NGII,202410
라마53b39a,17.0,12.0,0.7058823529411765,NGII,202410,NGII,202410
라마53b39b,0.0,0.0,,NGII,202410,NGII,202410
라마53b40a,0.0,0.0,,NGII,202410,NGII,202410
라마53b40b,23.0,6.0,0.2608695652173913,NGII,202410,NGII,202410
라마53b41a,,,,NGII,202410,NGII,202410
라마53b41b,,,,NGII,202410,NGII,202410
라마53b42a,,,,NGII,202410,NGII,202410
라마53b42b,,,,NGII,202410,NGII,202410
라마53b43a,,,,NGII,202410,NGII,202410
라마53b43b,,,,NGII,202410,NGII,202410
라마53b44a,,,,NGII,202410,NGII,202410
라마53b44b,,,,NGII,202410,NGII,202410
라마53b45a,,,,NGII,202410,NGII,202410
라마53b45b,,,,NGII,202410,NGII,202410
라마53b46a,,,,NGII,202410,NGII,202410
라마53b46b,,,,NGII,202410,NGII,202410
라마53b47a,,,,NGII,202410,NGII,202410
라마53b47b,0.0,0.0,,NGII,202410,NGII,202410
라마53b48a,18.0,10.0,0.5555555555555556,NGII,202410,NGII,202410
라마53b48b,16.0,8.0,0.5,NGII,202410,NGII,202410
라마53b49a,39.0,23.0,0.5897435897435898,NGII,202410,NGII,202410
라마53b49b,39.0,29.0,0.7435897435897436,NGII,202410,NGII,202410
라마53b50a,0.0,0.0,,NGII,202410,NGII,202410
라마53b50b,0.0,0.0,,NGII,202410,NGII,202410
라마53b51a,,,,NGII,202410,NGII,202410
라마53b51b,,,,NGII,202410,NGII,202410
라마53b52a,,,,NGII,202410,NGII,202410
라마53b52b,,,,NGII,202410,NGII,202410
라마53b53a,,,,NGII,202410,NGII,202410
라마53b53b,,,,NGII,202410,NGII,202410
라마53b54a,,,,NGII,202410,NGII,202410
라마53b54b,,,,NGII,202410,NGII,202410
라마53b55a,7.0,6.0,0.8571428571428571,NGII,202410,NGII,202410
라마53b55b,0.0,0.0,,NGII,202410,NGII,202410
라마53b56a,14.0,6.0,0.42857142857142855,NGII,202410,NGII,202410
라마53b56b,,,,NGII,202410,NGII,202410
라마53b57a,,,,NGII,202410,NGII,202410
라마53b57b,,,,NGII,202410,NGII,202410
라마53b58a,,,,NGII,202410,NGII,202410
라마53b58b,,,,NGII,202410,NGII,202410
라마53b59a,,,,NGII,202410,NGII,202410
라마54a08a,,,,NGII,202410,NGII,202410
라마54a08b,34.0,14.0,0.4117647058823529,NGII,202410,NGII,202410
라마54a09a,0.0,0.0,,NGII,202410,NGII,202410
라마54a09b,24.0,17.0,0.7083333333333334,NGII,202410,NGII,202410
라마54a10a,28.0,14.0,0.5,NGII,202410,NGII,202410
라마54a10b,,,,NGII,202410,NGII,202410
라마54a11a,,,,NGII,202410,NGII,202410
라마54a11b,6.0,,,NGII,202410,NGII,202410
라마54a12a,22.0,16.0,0.7272727272727273,NGII,202410,NGII,202410
라마54a12b,8.0,6.0,0.75,NGII,202410,NGII,202410
라마54a13a,57.0,35.0,0.6140350877192983,NGII,202410,NGII,202410
라마54a13b,12.0,9.0,0.75,NGII,202410,NGII,202410
라마54a14a,0.0,,,NGII,202410,NGII,202410
라마54a14b,21.0,17.0,0.8095238095238095,NGII,202410,NGII,202410
라마54a15a,13.0,12.0,0.9230769230769231,NGII,202410,NGII,202410
라마54a15b,8.0,8.0,1.0,NGII,202410,NGII,202410
라마54a16a,0.0,,,NGII,202410,NGII,202410
라마54a16b,,,,NGII,202410,NGII,202410
라마54a17a,,,,NGII,202410,NGII,202410
라마54a17b,,,,NGII,202410,NGII,202410
라마54a18a,0.0,0.0,,NGII,202410,NGII,202410
라마54a18b,0.0,,,NGII,202410,NGII,202410
라마54a19a,19.0,11.0,0.5789473684210527,NGII,202410,NGII,202410
라마54a19b,,,,NGII,202410,NGII,202410
라마54a20a,,,,NGII,202410,NGII,202410
라마54a20b,,,,NGII,202410,NGII,202410
라마54a21a,0.0,0.0,,NGII,202410,NGII,202410
라마54a21b,7.0,0.0,0.0,NGII,202410,NGII,202410
라마54a22a,0.0,0.0,,NGII,202410,NGII,202410
라마54a22b,,,,NGII,202410,NGII,202410
라마54a23a,0.0,0.0,,NGII,202410,NGII,202410
라마54a23b,,,,NGII,202410,NGII,202410
라마54a24a,,,,NGII,202410,NGII,202410
라마54a24b,,,,NGII,202410,NGII,202410
라마54a25a,,,,NGII,202410,NGII,202410
라마54a25b,,,,NGII,202410,NGII,202410
라마54a26a,,,,NGII,202410,NGII,202410
라마54a26b,87.0,55.0,0.632183908045977,NGII,202410,NGII,202410
라마54a27a,40.0,23.0,0.575,NGII,202410,NGII,202410
라마54a27b,9.0,0.0,0.0,NGII,202410,NGII,202410
라마54a28a,0.0,0.0,,NGII,202410,NGII,202410
라마54a28b,,,,NGII,202410,NGII,202410
라마54a29a,,,,NGII,202410,NGII,202410
라마54a29b,,,,NGII,202410,NGII,202410
라마54a30a,,,,NGII,202410,NGII,202410
라마54a30b,12.0,8.0,0.6666666666666666,NGII,202410,NGII,202410
라마54a31a,43.0,24.0,0.5581395348837209,NGII,202410,NGII,202410
라마54a31b,25.0,14.0,0.56,NGII,202410,NGII,202410
라마54a32a,0.0,,,NGII,202410,NGII,202410
라마54a32b,,,,NGII,202410,NGII,202410
라마54a33a,,,,NGII,202410,NGII,202410
라마54a33b,,,,NGII,202410,NGII,202410
라마54a34a,18.0,9.0,0.5,NGII,202410,NGII,202410
라마54a34b,37.0,27.0,0.7297297297297297,NGII,202410,NGII,202410
라마54a35a,,,,NGII,202410,NGII,202410
라마54a35b,,,,NGII,202410,NGII,202410
라마54a36a,0.0,,,NGII,202410,NGII,202410
라마54a36b,0.0,0.0,,NGII,202410,NGII,202410
라마54a37a,0.0,0.0,,NGII,202410,NGII,202410
라마54a37b,6.0,0.0,0.0,NGII,202410,NGII,202410
라마54a38a,,,,NGII,202410,NGII,202410
라마54a38b,,,,NGII,202410,NGII,202410
라마54a39a,6.0,0.0,0.0,NGII,202410,NGII,202410
라마54a39b,,,,NGII,202410,NGII,202410
라마54a40a,0.0,0.0,,NGII,202410,NGII,202410
라마54a40b,,,,NGII,202410,NGII,202410
라마54a41a,0.0,0.0,,NGII,202410,NGII,202410
라마54a41b,,,,NGII,202410,NGII,202410
라마54a42a,,,,NGII,202410,NGII,202410
라마54a42b,,,,NGII,202410,NGII,202410
라마54a43a,,,,NGII,202410,NGII,202410
라마54a43b,,,,NGII,202410,NGII,202410
라마54a44a,,,,NGII,202410,NGII,202410
라마54a44b,,,,NGII,202410,NGII,202410
라마54a45a,,,,NGII,202410,NGII,202410
라마54a45b,,,,NGII,202410,NGII,202410
라마54a46a,,,,NGII,202410,NGII,202410
라마54a46b,7.0,6.0,0.8571428571428571,NGII,202410,NGII,202410
라마54a47a,23.0,7.0,0.30434782608695654,NGII,202410,NGII,202410
라마54a47b,36.0,16.0,0.4444444444444444,NGII,202410,NGII,202410
라마54a48a,28.0,16.0,0.5714285714285714,NGII,202410,NGII,202410
라마54a48b,20.0,10.0,0.5,NGII,202410,NGII,202410
라마54a49a,29.0,20.0,0.6896551724137931,NGII,202410,NGII,202410
라마54a49b,20.0,8.0,0.4,NGII,202410,NGII,202410
라마54a50a,35.0,20.0,0.5714285714285714,NGII,202410,NGII,202410
라마54a50b,,,,NGII,202410,NGII,202410
라마54a51a,,,,NGII,202410,NGII,202410
라마54a51b,,,,NGII,202410,NGII,202410
라마54a52a,,,,NGII,202410,NGII,202410
라마54a52b,,,,NGII,202410,NGII,202410
라마54a53a,,,,NGII,202410,NGII,202410
라마54a53b,,,,NGII,202410,NGII,202410
라마54a54a,,,,NGII,202410,NGII,202410
라마54a54b,,,,NGII,202410,NGII,202410
라마54a55a,,,,NGII,202410,NGII,202410
라마54a55b,6.0,0.0,0.0,NGII,202410,NGII,202410
라마54a56a,179.0,34.0,0.18994413407821228,NGII,202410,NGII,202410
라마54a56b,,,,NGII,202410,NGII,202410
라마54a57a,,,,NGII,202410,NGII,202410
라마54a57b,,,,NGII,202410,NGII,202410
라마54a58a,,,,NGII,202410,NGII,202410
라마54a58b,,,,NGII,202410,NGII,202410
라마54a59a,,,,NGII,202410,NGII,202410
라마54b08b,15.0,14.0,0.9333333333333333,NGII,202410,NGII,202410
라마54b09a,0.0,0.0,,NGII,202410,NGII,202410
라마54b09b,34.0,24.0,0.7058823529411765,NGII,202410,NGII,202410
라마54b10a,,,,NGII,202410,NGII,202410
라마54b10b,13.0,9.0,0.6923076923076923,NGII,202410,NGII,202410
라마54b11a,,,,NGII,202410,NGII,202410
라마54b11b,,,,NGII,202410,NGII,202410
라마54b12a,,,,NGII,202410,NGII,202410
라마54b12b,,,,NGII,202410,NGII,202410
라마54b13a,,,,NGII,202410,NGII,202410
라마54b13b,,,,NGII,202410,NGII,202410
라마54b14a,0.0,0.0,,NGII,202410,NGII,202410
라마54b14b,,,,NGII,202410,NGII,202410
라마54b15a,,,,NGII,202410,NGII,202410
라마54b15b,6.0,0.0,0.0,NGII,202410,NGII,202410
라마54b16a,,,,NGII,202410,NGII,202410
라마54b16b,30.0,22.0,0.7333333333333333,NGII,202410,NGII,202410
라마54b17a,0.0,0.0,,NGII,202410,NGII,202410
라마54b17b,,,,NGII,202410,NGII,202410
라마54b18a,0.0,0.0,,NGII,202410,NGII,202410
라마54b18b,0.0,0.0,,NGII,202410,NGII,202410
라마54b19a,38.0,24.0,0.631578947368421,NGII,202410,NGII,202410
라마54b19b,,,,NGII,202410,NGII,202410
라마54b20a,,,,NGII,202410,NGII,202410
라마54b20b,,,,NGII,202410,NGII,202410
라마54b21a,,,,NGII,202410,NGII,202410
라마54b21b,9.0,0.0,0.0,NGII,202410,NGII,202410
라마54b22a,0.0,0.0,,NGII,202410,NGII,202410
라마54b22b,12.0,0.0,0.0,NGII,202410,NGII,202410
라마54b23a,22.0,16.0,0.7272727272727273,NGII,202410,NGII,202410
라마54b23b,7.0,0.0,0.0,NGII,202410,NGII,202410
라마54b24a,,,,NGII,202410,NGII,202410
라마54b24b,,,,NGII,202410,NGII,202410
라마54b25a,,,,NGII,202410,NGII,202410
라마54b25b,,,,NGII,202410,NGII,202410
라마54b26a,0.0,,,NGII,202410,NGII,202410
라마54b26b,32.0,21.0,0.65625,NGII,202410,NGII,202410
라마54b27a,0.0,0.0,,NGII,202410,NGII,202410
라마54b27b,32.0,16.0,0.5,NGII,202410,NGII,202410
